Subject subject Subject
Numminen numminen Numminen
0 0 0
1 1 1
1 1 1
Selanne selann Selanne
0 0 0
3 3 3
3 3 3
Tkachuk tkachuk Tkachuk
1 1 1
0 0 0
1 1 1
Ulanov ulanov Ulanov
0 0 0
1 1 1
1 1 1
Zhamnov zhamnov Zhamnov
2 2 2
1 1 1
3 3 3
Edmonton edmonton Edmonton
: : :
4 4 4
Power power Power
play play play
: : :
3 3 3
- - -
0 0 0
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Buchberger buchberg Buchberger
0 0 0
1 1 1
1 1 1
Ciger ciger Ciger
0 0 0
1 1 1
1 1 1
Elik elik Elik
0 0 0
1 1 1
1 1 1
Gelinas gelina Gelinas
1 1 1
0 0 0
1 1 1
Klima klima Klima
1 1 1
0 0 0
1 1 1
Kravchuk kravchuk Kravchuk
1 1 1
1 1 1
2 2 2
Manson manson Manson
1 1 1
0 0 0
1 1 1
Ranford ranford Ranford
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Chicago chicago Chicago
0 0 0
3 3 3
0 0 0
0 0 0
- - -
- - -
3 3 3
St st St
. . .
Louis loui Louis
1 1 1
2 2 2
0 0 0
0 0 0
- - -
- - -
3 3 3
First first First
period period period
1 1 1
, , ,
St st St
. . .
Louis loui Louis
, , ,
Shanahan shanahan Shanahan
46 46 46
( ( (
Janney janney Janney
, , ,
Hull hull Hull
) ) )
pp pp pp
, , ,
4 4 4
: : :
09 09 09
. . .
Second second Second
period period period
2 2 2
, , ,
Chicago chicago Chicago
, , ,
Murphy murphi Murphy
4 4 4
( ( (
Chelios chelio Chelios
, , ,
Roenick roenick Roenick
) ) )
pp pp pp
, , ,
0 0 0
: : :
50 50 50
. . .
3 3 3
, , ,
St st St
. . .
Louis loui Louis
, , ,
Shanahan shanahan Shanahan
47 47 47
( ( (
Hedican hedican Hedican
, , ,
Janney janney Janney
) ) )
1 1 1
: : :
18 18 18
. . .
4 4 4
, , ,
Chicago chicago Chicago
, , ,
Noonan noonan Noonan
16 16 16
( ( (
Murphy murphi Murphy
, , ,
Chelios chelio Chelios
) ) )
pp pp pp
, , ,
5 5 5
: : :
24 24 24
. . .
5 5 5
, , ,
St st St
. . .
Louis loui Louis
, , ,
Bozon bozon Bozon
6 6 6
, , ,
ps ps p
, , ,
12 12 12
: : :
13 13 13
. . .
6 6 6
, , ,
Chicago chicago Chicago
, , ,
Roenick roenick Roenick
43 43 43
( ( (
Sutter sutter Sutter
, , ,
Murphy murphi Murphy
) ) )
pp pp pp
, , ,
18 18 18
: : :
39 39 39
. . .
Third third Third
period period period
No no No
scoring score scoring
. . .
Overtime overtim Overtime
No no No
scoring score scoring
. . .
St st St
. . .
Louis loui Louis
: : :
3 3 3
Power power Power
play play play
: : :
4 4 4
- - -
1 1 1
Special special Special
goals goal goal
: : :
pp pp pp
: : :
1 1 1
ps ps p
: : :
1 1 1
Total total Total
: : :
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bozon bozon Bozon
1 1 1
0 0 0
1 1 1
Chelios chelio Chelios
0 0 0
1 1 1
1 1 1
Hedican hedican Hedican
0 0 0
1 1 1
1 1 1
Hull hull Hull
0 0 0
1 1 1
1 1 1
Janney janney Janney
0 0 0
2 2 2
2 2 2
Murphy murphi Murphy
0 0 0
1 1 1
1 1 1
Shanahan shanahan Shanahan
2 2 2
0 0 0
2 2 2
Chicago chicago Chicago
: : :
3 3 3
Power power Power
play play play
: : :
3 3 3
- - -
3 3 3
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Chelios chelio Chelios
0 0 0
2 2 2
2 2 2
Murphy murphi Murphy
1 1 1
2 2 2
3 3 3
Noonan noonan Noonan
1 1 1
0 0 0
1 1 1
Roenick roenick Roenick
1 1 1
1 1 1
2 2 2
Sutter sutter Sutter
0 0 0
1 1 1
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Montreal montreal Montreal
0 0 0
1 1 1
2 2 2
- - -
- - -
3 3 3
NY ny NY
Islanders island Islanders
0 0 0
2 2 2
0 0 0
- - -
- - -
2 2 2
First first First
period period period
No no No
scoring score scoring
. . .
Second second Second
period period period
1 1 1
, , ,
Montreal montreal Montreal
, , ,
Brunet brunet Brunet
10 10 10
( ( (
Carbonneau carbonneau Carbonneau
, , ,
Daigneault daigneault Daigneault
) ) )
4 4 4
: : :
39 39 39
. . .
2 2 2
, , ,
NY ny NY
Islanders island Islanders
, , ,
Turgeon turgeon Turgeon
51 51 51
( ( (
Thomas thoma Thomas
, , ,
Kurvers kurver Kurvers
) ) )
pp pp pp
, , ,
9 9 9
: : :
14 14 14
. . .
3 3 3
, , ,
NY ny NY
Islanders island Islanders
, , ,
Mullen mullen Mullen
16 16 16
( ( (
unassisted unassist unassisted
) ) )
15 15 15
: : :
13 13 13
. . .
Third third Third
period period period
4 4 4
, , ,
Montreal montreal Montreal
, , ,
Bellows bellow Bellows
38 38 38
( ( (
Desjardins desjardin Desjardins
, , ,
Dipietro dipietro Dipietro
) ) )
3 3 3
: : :
01 01 01
. . .
5 5 5
, , ,
Montreal montreal Montreal
, , ,
Damphousse damphouss Damphousse
38 38 38
( ( (
Desjardins desjardin Desjardins
, , ,
Bellows bellow Bellows
) ) )
pp pp pp
, , ,
10 10 10
: : :
11 11 11
. . .
Montreal montreal Montreal
: : :
3 3 3
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Bellows bellow Bellows
1 1 1
1 1 1
2 2 2
Brunet brunet Brunet
1 1 1
0 0 0
1 1 1
Carbonneau carbonneau Carbonneau
0 0 0
1 1 1
1 1 1
Daigneault daigneault Daigneault
0 0 0
1 1 1
1 1 1
Damphousse damphouss Damphousse
1 1 1
0 0 0
1 1 1
Desjardins desjardin Desjardins
0 0 0
2 2 2
2 2 2
Dipietro dipietro Dipietro
0 0 0
1 1 1
1 1 1
NY ny NY
Islanders island Islanders
: : :
2 2 2
Power power Power
play play play
: : :
5 5 5
- - -
1 1 1
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Kurvers kurver Kurvers
0 0 0
1 1 1
1 1 1
Mullen mullen Mullen
1 1 1
0 0 0
1 1 1
Thomas thoma Thomas
0 0 0
1 1 1
1 1 1
Turgeon turgeon Turgeon
1 1 1
0 0 0
1 1 1
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Minnesota minnesota Minnesota
2 2 2
1 1 1
0 0 0
- - -
- - -
3 3 3
Los los Los
Angeles angel Angeles
0 0 0
0 0 0
0 0 0
- - -
- - -
0 0 0
First first First
period period period
1 1 1
, , ,
Minnesota minnesota Minnesota
, , ,
Dahlen dahlen Dahlen
33 33 33
( ( (
unassisted unassist unassisted
) ) )
2 2 2
: : :
34 34 34
. . .
2 2 2
, , ,
Minnesota minnesota Minnesota
, , ,
Courtnall courtnal Courtnall
33 33 33
( ( (
Dahlen dahlen Dahlen
, , ,
Modano modano Modano
) ) )
pp pp pp
, , ,
9 9 9
: : :
30 30 30
. . .
Second second Second
period period period
3 3 3
, , ,
Minnesota minnesota Minnesota
, , ,
McPhee mcphee McPhee
14 14 14
( ( (
Sjodin sjodin Sjodin
, , ,
Hatcher hatcher Hatcher
) ) )
pp pp pp
, , ,
7 7 7
: : :
24 24 24
. . .
Third third Third
period period period
No no No
scoring score scoring
. . .
Minnesota minnesota Minnesota
: : :
3 3 3
Power power Power
play play play
: : :
11 11 11
- - -
2 2 2
Scorer scorer Scorer
G g G
A a A
Pts pts Pts
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
- - -
Courtnall courtnal Courtnall
1 1 1
0 0 0
1 1 1
Dahlen dahlen Dahlen
1 1 1
1 1 1
2 2 2
Hatcher hatcher Hatcher
0 0 0
1 1 1
1 1 1
McPhee mcphee McPhee
1 1 1
0 0 0
1 1 1
Modano modano Modano
0 0 0
1 1 1
1 1 1
Sjodin sjodin Sjodin
0 0 0
1 1 1
1 1 1
Los los Los
Angeles angel Angeles
: : :
0 0 0
Power power Power
play play play
: : :
5 5 5
- - -
0 0 0
No no No
scoring score scoring
